RegionID,SizeRank,RegionName,city name,RegionType,StateName,State,City,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024
98848,90,96706,Ewa Beach,zip,HI,HI,Ewa Beach,"Urban Honolulu, HI",Honolulu County,207433.796,206907.4479,206766.3,206551.4791,206877.6028,207857.4033,208752.8678,210193.7539,211427.4179,212531.1746,212767.2693,212667.2441,212751.2609,212909.9404,212869.5209,212912.0223,213475.2269,214370.3561,215271.2445,215870.7143,216600.2993,217506.4434,218397.737,218794.4813,218637.461,218574.508,218941.2464,219905.8798,220908.464,222131.9108,223697.0557,225801.6861,228664.3856,231778.5878,234852.1684,237430.1677,239884.4141,242555.2857,245699.9756,248846.8054,252065.573,255476.5325,258798.051,261937.6669,264631.121,268413.8634,272930.0818,276939.8409,280432.3228,284334.7232,288290.7853,292874.2198,297398.4568,303793.2559,311313.0776,318962.6683,325565.9552,331571.5495,337378.2534,344226.164,349497.6483,355576.8298,361511.6178,369137.7095,376781.4683,385220.7915,395125.7281,405593.5376,416182.7087,425016.1681,432892.2782,440407.6935,447760.7315,455857.9555,462003.8229,468680.5803,472409.6315,475357.2575,476976.4031,478031.1305,479560.0981,479809.5617,481274.5795,481884.5071,482435.6894,481954.8236,482114.5635,482793.3702,483289.717,483407.2244,482285.1127,481253.838,479268.9373,477998.8479,476761.8081,475904.5176,474445.7679,472153.4857,469919.2591,467190.087,464830.428,461139.4732,455123.2366,448073.0148,440729.4485,435693.3731,431517.7798,428940.314,427035.9826,423421.3289,419843.2111,415936.7636,412780.6026,408078.9535,403873.5423,400727.435,398384.3038,394944.7571,392044.539,390859.0057,392456.9168,396231.4105,399193.286,402270.8204,403681.6712,405940.804,406886.8852,406951.019,406365.9968,405508.4381,406186.6689,406567.2986,407772.2404,407126.0166,407090.1684,404923.6803,403657.1467,402142.971,401477.3408,401243.4354,401069.0341,401306.9526,400447.029,400069.0741,400011.3019,400600.2629,401059.7863,401371.1192,402503.7466,404104.806,406126.5434,408683.2007,411469.1576,415206.2871,418801.1105,421959.0015,424790.0996,427503.1132,430551.1289,432814.688,436186.0342,439962.6083,444084.2388,447808.1049,451884.0162,456928.746,460885.064,463938.4478,465332.0227,466527.1498,467659.2895,469410.2535,471980.4544,474634.6592,477110.4735,479387.388,482274.6731,485123.4292,487414.2065,489058.1488,491052.8046,493576.4549,495793.2273,496731.1467,497932.0005,499716.9076,502816.9024,506693.5157,511358.9399,515976.2394,519301.6561,521161.7887,523015.3939,526181.7827,530283.9515,534342.6057,537390.6582,540226.4865,543950.6933,548213.8741,552832.6203,557492.8085,562034.7928,566535.4336,570678.7777,574055.1585,577307.4322,580171.7127,583432.9768,587135.7831,590933.2614,595249.3023,598991.5755,602977.5992,605839.6026,608673.5007,611147.4404,614050.0972,617448.7343,621079.9789,625103.5234,628104.1331,630885.5022,632875.6932,634251.647,634487.866,633710.6761,632809.0033,632299.612,632907.2216,633777.7582,634607.8649,633886.9822,633021.4257,631637.8295,630624.0847,629918.1464,629736.8448,630961.9331,632654.775,635373.3646,637840.0681,640077.2838,642019.6439,642903.6011,642881.1984,642851.2117,645220.1079,650379.6399,656807.0512,664175.3536,671783.3526,680318.1799,689328.4021,699506.5129,712007.4586,726377.4428,742252.8582,754682.2256,763363.2933,769341.2992,776873.2504,786845.7734,797195.9765,812094.7332,830558.1249,852331.5022,868507.1313,879137.5042,882950.2619,881271.8419,875615.6584,868282.1084,862757.2463,858399.1056,854280.331,848631.7091,842401.7141,838193.8177,838629.081,840719.6393,842806.3655,843443.7932,844381.8392,844648.2257,847348.3241,849908.3403,851936.8672,849750.5137,846832.3912,846600.0199,848226.7687
98930,185,96797,Waipahu,zip,HI,HI,Waipahu,"Urban Honolulu, HI",Honolulu County,211709.1967,211239.7476,211112.4546,211018.1504,211505.0917,212318.2368,213029.6633,214098.2473,215079.0911,215932.5851,215916.5831,215700.0397,215342.2626,215459.5348,215943.297,216886.2891,217932.4639,218862.6157,219864.8972,220750.1113,221736.8079,222762.4057,223917.3414,224870.1256,225491.1185,226314.1756,227519.3667,229061.5851,230468.7121,232059.0547,234085.2205,236604.4711,239824.2642,242955.4892,245831.2752,247736.4579,249588.3697,251618.9647,254528.9162,257694.2851,261328.5563,265083.415,268630.8255,272244.8255,275660.1675,280806.0112,286228.9087,291249.3041,295478.7608,300566.9239,305721.0799,311306.8592,316407.4584,323019.7948,330585.9332,338059.6969,344260.7497,349506.16,354556.4937,360643.588,365263.796,370917.1526,376528.2647,384459.1449,392672.3011,402181.8237,412970.0498,424501.4846,435752.1418,444471.2061,451536.9131,458195.406,465948.8611,475044.0041,482264.1687,489897.0325,494377.9806,497921.7846,500199.3238,502038.3705,504487.5981,505253.0727,506629.1244,507502.3263,508393.5054,508273.9798,508353.4656,508900.6783,509818.2177,511043.9461,511208.2718,511834.5756,511295.1061,511438.0842,511393.3592,511787.6747,511391.2075,510185.6585,509152.7568,508281.7795,508262.8075,507403.9241,503245.0059,497749.1021,491174.7127,486995.0872,483121.2851,478895.6218,474362.9967,467241.5432,461266.7569,455752.1616,450930.6702,445284.488,440438.7513,437435.0461,435349.7923,431710.7619,428667.9011,427677.4638,428957.4482,432134.4701,433307.1522,435463.5788,436275.8935,439289.2785,441145.9835,441769.6374,441071.8252,440855.5515,442610.6141,443991.8831,445301.0736,445271.8194,445981.659,444883.9778,443839.5614,441794.4101,439908.4162,438205.6743,436730.9094,435756.3142,433861.5732,432417.6825,431300.0409,430809.0117,430467.7167,430042.4609,430500.8249,430941.6861,431861.8664,432964.9769,435093.8761,438080.7538,441294.0593,443834.6206,446792.3022,449838.7961,453308.163,455502.5129,458483.9711,461300.8771,464353.5753,467229.7473,470817.8802,475717.3428,479729.0602,483568.3403,486444.1243,489435.0384,492107.1494,494537.2084,497624.6359,499970.8045,501868.687,502948.4401,505380.4696,508064.3437,511020.489,513152.9249,515831.9929,518719.6689,520874.3602,521498.2378,522169.128,523739.4287,526840.7208,530399.1381,534801.3551,539164.0618,542397.6458,544364.8956,547053.7199,551545.5108,556757.7378,560331.0438,562797.3179,564642.6021,567892.1782,571252.9422,575120.7905,579367.5227,583314.6115,587862.1493,592107.4131,595878.6725,599624.8188,602406.7347,605583.0671,608176.0975,610744.5562,613501.9342,616622.639,620621.1925,624056.1803,627376.1681,630228.805,633223.2665,635937.1014,638426.6246,641596.3687,644526.066,647826.8634,651244.4094,653818.4607,655326.5125,654742.184,654087.6173,652982.2219,652547.3263,652846.2622,653559.4706,653959.0805,654638.2346,655399.8562,655742.0954,655182.5981,654759.4291,656472.4933,659052.0492,661999.6562,663991.2319,666279.9938,669303.6993,671317.9141,671589.9165,671662.7325,673887.0419,679752.0744,686955.9097,695870.1198,704634.5274,713651.3869,722516.2635,732641.2891,744794.6401,757999.9615,771045.2753,779207.8773,782214.1442,781463.5215,782340.2296,786535.5286,792294.4289,807896.7692,831850.2314,862428.6068,886066.0795,902421.0665,910941.2575,912612.6155,908009.1987,900787.3943,894586.2091,890550.7551,886919.4631,881851.6801,875177.1307,869995.6161,869762.1333,872100.4712,873849.6133,874595.9358,876531.6533,879527.7192,881402.284,882845.5344,884782.2679,885316.6333,884957.7847,885778.0591,889542.8468
98949,382,96818,Pearl Harbor,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,194949.6517,195735.7144,196386.8472,197394.7138,197774.6408,198030.0793,198457.8023,199098.6292,199412.6194,199111.0853,198510.1947,197919.9365,197371.7799,196432.7693,195891.7336,196027.5598,197167.2696,198299.2635,199672.1422,201167.6397,203109.6828,204854.625,206143.5006,206735.6157,207145.4614,207960.4654,209114.4824,210449.2314,211658.425,213160.2575,215048.0381,217576.3739,220526.0679,223191.6184,225433.7931,227005.5926,228740.1959,230820.8312,233638.5616,236632.3224,239698.9978,242784.4314,245934.3503,249137.779,252112.0622,255600.1181,259127.2514,261820.9643,264410.527,267777.0035,271789.0697,276219.7229,280559.1255,286168.7796,292972.0225,299819.7799,305652.9866,310046.9939,313838.0382,318030.2377,321316.4415,325441.7212,329991.0497,335924.2481,341855.6813,348226.0843,355820.1604,363977.0095,371909.411,377737.3801,382579.1048,387136.4711,392622.5884,399154.9605,404516.1883,410505.3596,413778.5273,416877.2754,418690.0457,420883.6435,423537.4181,425421.7573,427852.4988,429538.4314,430938.6288,431032.8954,431495.7987,432599.1828,434149.4341,435165.9163,434955.1679,435090.3567,434795.3487,435054.4329,434967.9507,435400.7654,435341.4277,434002.2514,434081.2738,436178.4482,442617.6603,450833.2265,,444203.4352,433330.5454,425431.4082,419252.1933,413387.9534,408131.6562,401146.3446,393006.5313,386284.3569,380421.716,375102.7566,370216.6431,365978.2838,361483.1069,356903.8766,353685.9271,353026.1677,354234.9617,357960.9392,361124.1165,363968.3831,364444.1474,363802.5979,363402.6186,364313.9727,366294.1932,369332.1842,373445.7703,377396.5745,380580.4575,382311.1935,383461.7423,383140.1367,381848.7897,380571.3591,379496.7955,378619.4374,377382.1949,376087.3189,374174.2214,372998.5913,372164.8157,371697.6775,370816.8827,369566.3321,368570.6731,368453.1626,370008.6078,372648.6725,375747.9781,378934.951,381886.1246,384026.0901,385928.8402,387729.6188,389131.4067,389173.885,388979.4869,388852.0473,389213.8573,390423.7401,393084.3562,396887.1987,399792.256,402316.9786,404073.8729,405502.1666,406404.845,406560.029,408178.0845,410243.5996,413218.5165,415718.552,418966.4982,422102.8498,424759.8061,426588.4515,428467.3558,430503.6762,431905.062,432056.5834,431934.8869,431092.2006,430590.8946,430639.0295,432191.8938,435260.109,437984.2232,439226.2622,440448.8282,442574.1339,446732.3176,450042.8804,452444.7161,453935.4207,456077.1417,459525.2596,463441.814,467676.3379,470829.2678,473870.6176,476462.4244,478858.7264,481625.1657,483791.5172,485991.849,487360.0768,488529.4721,489663.7425,490996.4697,492973.3537,494414.1548,495392.4458,496129.4188,496918.0578,498045.2365,499106.5063,501289.4587,503609.5638,505766.7339,506411.9239,506737.0661,506710.4472,506019.3604,505507.4563,505227.2467,505356.3444,505226.3596,504626.2147,504113.2079,503064.7364,502333.938,500869.2697,499228.0367,497210.8435,496573.8857,496689.6954,498054.9056,499509.1639,500413.2603,500237.4402,498343.4866,495509.3489,492484.0394,491135.5667,491720.6247,493321.0363,495820.2106,498263.2746,499331.1917,500209.1405,501484.252,504989.3321,509339.4328,514521.4254,520056.5891,524703.5504,528816.8771,532646.2609,537460.8659,542511.2295,549254.3871,556651.6419,564813.2506,570769.0492,575203.8774,578318.6617,580230.9641,580483.5624,578354.9393,576543.1931,574760.8832,574146.0852,570431.9492,565831.5213,562178.8899,563096.1927,566585.2787,568946.6093,569581.6357,568611.2231,567625.5615,567996.9399,569292.8999,570011.8417,568787.605,566541.4299,566159.8405,566369.7615
98923,686,96789,Mililani,zip,HI,HI,Mililani,"Urban Honolulu, HI",Honolulu County,207686.1132,207267.4456,207242.5622,207120.0804,207530.441,207972.917,208397.1365,209083.9796,209926.5043,210842.0341,211203.7239,211349.1522,211284.1138,211442.7577,211884.6945,212930.5141,214316.4191,215763.5531,217126.2393,218226.5323,219299.9322,220451.6134,221549.2198,222619.6064,223374.1731,224483.618,225864.5519,227617.5236,229146.28,230903.2166,233157.8694,236089.6719,239621.9282,242784.2216,245533.1597,247620.2518,249883.76,252628.5149,256042.9964,259787.8047,263883.2015,267891.1522,271617.2426,275021.508,278205.7187,282531.9185,287273.6743,291250.3958,294522.4393,298529.5832,302693.9016,307449.3096,311985.1415,318631.1508,326262.5615,333675.7672,339614.9489,344754.9778,349394.4757,354463.8128,357817.0424,362299.0261,367652.174,375499.4496,383518.3855,391747.3779,400586.289,410198.296,419660.3798,427219.1631,433670.3175,440686.2701,448597.0422,457036.7828,463114.4359,469459.659,473220.5692,476561.9921,478712.4907,480465.3662,482509.0406,482856.335,483810.6255,484177.729,485130.7925,485399.1553,485511.9189,485582.0007,485491.447,485609.9492,484487.8905,483847.4292,482817.4663,483006.3855,483091.5875,483504.8139,483459.6176,483366.3713,483375.8227,483531.7198,484672.9401,485670.8134,483002.9228,478139.4861,471761.1098,467626.5482,464217.7661,461547.6644,459345.7828,454631.9895,450147.1249,445496.7492,442195.3903,437551.3478,434025.1341,431900.0863,430477.6545,428141.616,425866.0893,425749.7432,426773.7158,430049.4904,431713.6495,434826.2805,436474.4969,440169.8801,442215.473,443626.909,444376.8113,445965.481,449128.6946,450868.1517,452191.7087,451575.2444,452164.3723,451258.6489,450849.786,449805.6168,450382.3821,451196.8562,452111.1578,452646.5781,452133.3995,451836.1942,450752.6003,450065.6908,449624.7151,449421.6337,449235.658,448670.9261,448920.7323,449949.4231,452243.8458,454999.0585,457642.1112,459614.0302,462087.3387,465512.9089,469171.8902,471984.0538,475116.1899,478267.8899,481013.562,483376.0007,486179.8864,490127.2744,492957.0458,495352.9287,497800.062,501305.6579,505472.1482,509363.3712,513835.725,517497.7467,520696.3176,522933.6414,525938.7617,528635.5668,531265.0131,532912.9207,535966.3361,539777.9145,543394.107,544828.5209,545619.1596,546602.6031,548226.7523,550739.7213,554537.1933,559141.4049,562423.9743,564213.6627,566271.1102,569701.7308,573926.203,576846.9643,578763.9028,580264.7683,583377.7734,587465.5865,592032.479,596542.5946,600691.7752,604811.4577,609080.795,612270.0806,615667.8516,617945.4631,620911.5595,623603.9171,626013.0664,628495.5461,631439.3387,635549.1486,639634.0698,643598.7673,647368.2847,650807.2978,654180.0145,657434.4868,661442.9014,664447.1223,666841.6343,668714.8962,669663.1872,669677.8614,668222.1258,667432.2294,666790.0302,666828.6172,667251.9056,667557.3686,667013.2932,666514.4658,666325.0999,666505.1174,666147.8612,666231.4528,667656.4204,670037.4452,672696.8208,674682.7658,676352.7322,678150.3911,678671.3273,677598.4913,676391.8501,678005.8837,682916.7702,689292.9201,696754.067,704541.5336,713002.4183,722144.281,733408.4273,747292.2644,762463.6641,777875.7129,788865.3001,794392.4541,796298.2047,799896.5959,807342.1389,815774.7225,833194.3424,857370.9631,887216.0672,908472.7666,921500.5208,925792.7354,924587.6242,920987.6764,916645.8471,914015.09,911673.676,910114.4025,906011.9725,899771.0201,894338.9161,895846.9348,900883.558,905945.7812,908357.4623,910322.4871,911956.6518,912483.4523,914212.2125,916359.4343,917719.7802,917691.9564,920472.6216,925796.9599
98881,700,96744,Kaneohe,zip,HI,HI,Kaneohe,"Urban Honolulu, HI",Honolulu County,273726.6228,274758.8928,275575.8896,277248.4108,278839.9154,280263.3388,281045.617,281914.362,283115.6204,284827.9738,285906.4481,286959.8579,287892.5502,288973.8302,290109.2869,290978.6234,292314.9135,293484.4915,295352.8159,297417.4983,299721.6386,301877.2823,303666.8465,304836.8663,306055.0436,307475.2506,309845.8664,312170.8737,314226.1564,316588.1665,320051.2231,323987.7376,328977.7057,333190.1468,337472.0976,340311.7375,342844.4003,346023.6479,349994.369,354537.3869,359390.8084,364473.0563,369323.9933,373625.8413,377135.8973,381644.6267,387213.54,392171.2737,397709.876,404429.712,412351.1315,420383.4537,426613.0934,434024.8697,442344.4848,451517.1006,458948.9037,465004.9537,470456.5686,477376.4729,483363.9228,490604.0499,498168.4185,508514.2465,520055.0808,533512.8081,547535.1599,561104.576,573554.2553,583287.3328,590972.3764,598418.0936,606895.524,616386.7235,622529.9625,628618.4767,631047.6482,632437.6573,633247.7721,634164.756,636688.2375,636668.1188,637418.5089,637235.883,637842.014,638727.908,641062.7649,644253.8564,647137.0155,649571.5293,649697.0226,649707.4405,648211.1216,647720.3808,647200.4205,647482.5165,648035.4285,647601.2447,648249.8273,648370.9173,651129.7593,651896.9842,648615.3289,640460.8178,631376.3421,626231.6636,623164.5955,619396.6499,615108.6997,608445.9963,602236.2123,595105.9784,588363.3711,581703.4508,575951.4133,572440.0002,568248.5207,562841.504,558144.545,557191.8067,558736.6493,562983.459,565080.8301,568588.1622,569799.5176,574206.7194,577752.153,581049.9378,582639.0862,584797.4097,588230.4225,591398.306,594139.8056,594653.8592,595658.4121,595205.0544,594462.2411,592943.8815,591405.9282,590626.1857,589206.216,588511.753,587331.6351,587176.1138,585743.5851,583912.5644,581292.3447,578998.6218,577891.7559,578153.5289,580600.7738,584648.6079,588647.2903,592278.3013,595501.4241,597365.3965,598894.1163,599492.9817,600655.9385,601049.8442,602761.9683,605160.4123,607788.3183,611475.0559,617093.6282,623784.6596,628874.4081,632796.9867,636470.1242,640987.1065,645268.8514,650130.2844,655162.6927,660046.5051,664923.678,669367.2517,674645.9272,678313.1539,681124.785,682433.8949,684972.8325,687932.0926,690554.7751,691950.8297,693739.3144,694697.4489,695339.3823,696963.314,701380.3968,706669.463,709836.1513,711956.3138,715728.3397,722145.2607,728601.3628,732570.8797,734786.1482,736465.4908,740115.9108,744360.1281,749041.7383,754310.9368,759532.5568,765719.8304,770382.163,773131.7511,775593.1467,777713.9294,780940.644,783036.1167,784793.3472,786398.5714,789184.6446,793297.6825,797084.4392,800669.5549,804415.1581,808901.4399,813646.3439,817489.0915,821420.2553,823299.9041,825560.1665,827796.8071,829764.9983,831054.5761,830566.701,829846.2821,828867.44,828656.2786,829956.6193,830943.2585,831341.2304,831580.1693,831743.9859,830999.9557,829917.4606,829034.4733,830242.8116,831358.2867,832770.7786,834144.9681,836265.7915,838545.822,838323.8887,836063.2594,833998.2539,835287.8861,841111.5269,848675.3039,858637.4302,867313.5671,875784.2042,884262.5759,894977.7876,908936.3401,924209.2947,941002.3133,951884.8912,955140.1639,953261.3284,954854.6716,963745.4112,975310.0606,1000047.02,1033532.193,1073515.274,1101695.071,1118513.925,1127575.236,1129854.161,1124515.065,1112682.253,1101076.655,1094444.109,1091628.696,1085386.145,1075484.542,1066165.12,1068110.458,1075801.297,1082387.109,1083760.314,1085094.047,1086880.546,1082345.568,1077068.023,1072215.107,1070542.976,1068521.136,1071496.619,1080811.174
98873,775,96734,Kailua,zip,HI,HI,Kailua,"Urban Honolulu, HI",Honolulu County,361926.4818,362882.5939,364242.0606,366938.562,369648.581,372574.2374,375514.981,379217.076,383184.5414,386817.8919,389595.4779,391304.7802,392791.6969,394795.1092,397295.4434,400197.7548,402950.9036,404998.2951,406743.457,408110.3677,410091.0558,412008.9849,413941.0793,415752.9846,417209.0019,418888.6942,420603.9557,422964.3503,425763.3459,430398.486,436211.4621,442595.93,449333.3207,455685.151,461719.683,466349.1962,470359.4489,474760.8247,480575.7833,486873.6809,493532.9637,499513.0609,505564.1034,511183.9755,516792.74,524084.5645,532025.3452,538790.228,545465.3263,554205.3649,563895.0551,574994.692,586566.9223,602049.5267,619203.6416,635257.6319,647269.8014,657099.2575,665367.5641,675764.8635,683393.6436,693898.7424,704866.7827,719251.0659,732844.6588,747418.8682,764105.9173,782363.5777,800171.8034,813763.176,824006.1782,832673.2744,842251.6071,854287.4136,863200.4569,872319.1417,875963.9549,877590.8739,876256.1698,872139.9642,868742.936,864447.6626,863600.9391,862591.318,861985.7647,860569.0368,860784.869,862160.8129,863434.8851,864558.697,862654.4051,861404.1929,858440.4023,857363.1804,856475.11,857544.9818,858982.9667,858143.8127,857743.8256,855944.205,858586.4185,859906.5948,851819.1689,837827.2669,821338.1523,813595.1295,807420.6281,801691.0205,795571.6959,787833.0601,782328.1228,777167.9073,770113.3284,760621.73,752020.9019,747974.7297,745243.9915,742354.2674,741139.7712,743644.2185,748269.7621,755073.5393,758753.9068,764108.5708,767867.1495,775265.7831,780766.688,785454.4062,787769.6947,789056.1452,791658.697,792174.2677,793302.5475,790964.5636,789256.1085,784974.8754,782216.0049,779799.1214,776182.1823,771236.4565,766092.9777,764622.1016,762819.3195,762393.188,761173.3579,759644.1627,757128.785,753700.6775,752265.0674,751746.2417,754029.3141,757834.5807,763525.3656,768831.1688,774453.977,779038.7931,784409.1721,788547.8546,792773.8373,795636.8109,799361.2567,802988.7179,806813.0903,812503.1849,819362.2798,826504.9556,831914.343,836693.1223,841748.9465,846670.828,852614.9959,858540.4055,865362.4936,870244.4588,875065.0525,878600.1111,883446.1443,886068.2969,887984.3906,888727.6315,892017.2218,895823.8913,899628.8448,900537.8604,903104.8958,905424.0277,910548.0229,916971.6809,924967.7022,931169.0578,933974.9546,935599.0785,939523.5484,946121.0894,950927.0674,952952.257,952440.9803,953062.3669,957649.8144,964216.34,971084.5179,976636.74,981352.8822,986131.0635,989464.2791,990235.6391,991106.2557,992074.9244,994712.674,997310.0055,999958.9519,1003511.721,1007050.476,1011437.866,1014149.872,1017964.065,1021870.616,1027051.727,1030936.287,1033544.946,1036546.619,1038314.767,1041394.086,1045200.464,1050017.868,1053518.638,1053807.186,1052987.238,1050624.557,1048980.031,1048836.851,1049677.885,1049559.279,1048632.163,1047527.169,1044451.693,1039171.119,1032744.46,1029665.911,1028819.801,1030967.731,1033884.451,1036795.658,1038485.845,1037212.224,1034547.555,1033406.698,1036030.361,1044553.643,1055985.698,1071822.688,1087663.663,1102607.226,1117631.729,1134586.222,1158818.217,1189316.082,1225864.913,1252485.569,1266528.266,1269829.33,1276702.39,1289375.264,1307662.003,1344245.163,1393087.327,1450445.552,1491640.167,1519153.385,1530495.702,1529451.573,1518868.918,1504311.337,1493702.75,1487340.338,1481480.386,1465481.338,1446908.39,1431465.027,1434205.945,1446103.092,1459755.631,1470984.438,1480202.775,1489420.303,1482578.89,1473190.765,1462973.629,1462738.183,1462548.895,1468744.608,1484168.792
